Country,State,City,StationName,PM25,AQI,MainPollutant,PM10,SO2,CO,NO2,Ozone
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.82,63,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.46,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.47,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.27,62,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23.61,75,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.52,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.9,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.6,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.6,36,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.68,44,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.93,20,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),28.3,85,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.4,66,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.13,53,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23.89,76,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),20.69,69,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),18.23,64,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),26.44,81,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.79,45,PM2.5,20.5,4.48,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.71,59,PM2.5,28.79,11.17,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.92,16,PM2.5,5.83,1.53,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.8,40,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.25,9,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.13,13,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4,17,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),23.27,74,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.61,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.2,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12,50,PM2.5,16.4,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.08,9,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.33,56,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.92,20,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.96,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),31.5,92,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2.17,9,PM2.5,3.17,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.71,32,PM2.5,11.05,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.1,13,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),22.17,72,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.4,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),9.67,40,PM2.5,14.86,6.08,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),2,8,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.67,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.02,59,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.82,61,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.75,36,PM2.5,14.25,5.46,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.79,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.05,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),3.18,13,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.54,52,PM2.5,19.71,6.81,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.72,28,PM2.5,4.16,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.08,50,PM2.5,6.75,0.98,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.42,18,PM2.5,5.96,2.41,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.75,54,PM2.5,20.13,7.28,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.64,32,PM2.5,8.48,1.97,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.52,23,PM2.5,10.05,1.64,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.32,54,PM2.5,15.88,9.11,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5,21,PM2.5,6.73,0.11,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.11,53,PM2.5,22.96,7.11,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.08,50,PM2.5,17.54,10.25,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.63,19,PM2.5,4.15,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.46,35,PM2.5,15.63,2.41,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6,25,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.29,22,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),17.92,63,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.46,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.58,19,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),21.25,70,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.58,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.64,44,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.04,50,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.71,54,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.67,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.7,48,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),19.22,66,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.88,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.96,49,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.42,14,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.7,24,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.09,53,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),19.79,67,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13,53,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.63,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),26.62,81,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),23.41,75,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.52,43,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.28,42,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.84,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),27.16,83,PM2.5,24.48,8.57,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.88,37,PM2.5,10.17,2.4,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.54,23,PM2.5,6.77,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),12.73,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8,33,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.9,37,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),35.08,99,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.07,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.7,48,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.04,41,PM2.5,16.38,6.36,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.62,48,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.42,47,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.99,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.97,21,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),25.88,80,PM2.5,32.79,13.26,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.06,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),11.91,49,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.92,55,PM2.5,13,2.05,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.79,55,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.88,24,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.54,27,PM2.5,6.88,3.46,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.69,24,PM2.5,9.22,1.59,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.5,27,PM2.5,10.3,2.62,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.39,70,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),44.41,123,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.79,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),13.32,54,PM2.5,23.79,26.37,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.75,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.07,21,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.42,27,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.84,32,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.58,23,PM2.5,9.96,1.42,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.51,27,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.63,15,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),14.93,57,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),26.93,82,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.39,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),32,93,PM2.5,43,23.87,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.48,19,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.46,23,PM2.5,5,0,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.58,58,PM2.5,12.81,0.98,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.17,30,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.04,25,PM2.5,9.68,0,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.29,22,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),6.08,25,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),25.01,78,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),4.29,18,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),29.29,87,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),21.32,70,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.77,52,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),25.89,80,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.96,37,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.53,54,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.32,22,PM2.5,8.36,0.63,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),10.02,41,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.08,42,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),7.02,29,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),15.55,58,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),17.97,63,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),8.49,35,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),5.52,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.73,28,PM2.5,,,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),19.44,66,PM2.5,24.12,2.87,,,
USA,Pennsylvania,McKeesport,Liberty (SAHS),16.96,61,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.75,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.66,15,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.79,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.91,45,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),19.47,66,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.47,39,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.66,15,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2.83,12,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.32,43,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.35,30,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.76,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.23,38,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.76,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.75,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.43,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.39,35,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.4,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.41,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.7,28,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.78,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.01,29,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.67,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.58,44,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.62,44,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.67,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.27,22,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),18.18,64,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),18.7,65,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),18.32,64,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.73,20,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.33,34,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.27,30,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),15.1,57,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.3,30,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.58,27,PM2.5,,,,20.3,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.22,22,PM2.5,,,,18.35,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.65,27,PM2.5,,,,17.04,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.67,32,PM2.5,,,,19.11,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.13,29,PM2.5,,,,24.43,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.78,61,PM2.5,,,177.51,14.44,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.14,25,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.12,59,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.42,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.13,46,PM2.5,,,,21,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.48,47,PM2.5,,,,25.13,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.28,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.3,43,PM2.5,,,457.94,6.31,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.32,18,PM2.5,,,,11.98,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.74,40,PM2.5,,,,37.65,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),28.43,85,PM2.5,,,407.95,6.64,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.53,15,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.05,59,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),5.58,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.48,19,PM2.5,,,,10.61,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.5,48,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.33,54,PM2.5,,,,26.37,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.3,51,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.46,31,PM2.5,,,,7,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.79,45,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.45,31,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.4,47,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.95,29,PM2.5,,,,12.13,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9,37,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.3,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.78,20,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.59,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),24.3,77,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),7.98,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.55,27,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.82,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.8,28,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),15.42,58,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.53,35,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.68,54,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.86,37,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.05,37,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.9,41,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.19,34,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.66,19,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),1.5,6,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),4.27,18,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),14.72,56,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),22.39,73,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),3.64,15,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.25,46,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),6.88,28,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),13.67,54,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.73,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),9.5,39,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.42,35,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.57,44,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),19.68,67,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.38,35,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),17.07,61,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),12.95,53,PM2.5,,,,,
USA,Pennsylvania,Glassport,Glassport High Street,,11,PM10,12,,,,
USA,Pennsylvania,Glassport,Glassport High Street,11.81,49,PM2.5,21.29,,,,
USA,Pennsylvania,Glassport,Glassport High Street,13.07,53,PM2.5,22.13,,,,
USA,Pennsylvania,Glassport,Glassport High Street,14.36,56,PM2.5,40.5,,,,
USA,Pennsylvania,Glassport,Glassport High Street,14.38,56,PM2.5,26.08,,,,
USA,Pennsylvania,Glassport,Glassport High Street,10.6,44,PM2.5,17.42,,,,
USA,Pennsylvania,Glassport,Glassport High Street,5.16,21,PM2.5,6.54,,,,
USA,Pennsylvania,Glassport,Glassport High Street,17.17,62,PM2.5,31.25,,,,
USA,Pennsylvania,Glassport,Glassport High Street,7.41,31,PM2.5,10.67,,,,
USA,Pennsylvania,Glassport,Glassport High Street,15.33,58,PM2.5,24.5,,,,
USA,Pennsylvania,Glassport,Glassport High Street,10.32,43,PM2.5,16.42,,,,
USA,Pennsylvania,Glassport,Glassport High Street,5.05,21,PM2.5,7.05,,,,
USA,Pennsylvania,Glassport,Glassport High Street,6.05,25,PM2.5,8.71,,,,
USA,Pennsylvania,Glassport,Glassport High Street,6.38,26,PM2.5,9.38,,,,
USA,Pennsylvania,Glassport,Glassport High Street,7.39,31,PM2.5,10.92,,,,
USA,Pennsylvania,Glassport,Glassport High Street,4.92,20,PM2.5,6.46,,,,
USA,Pennsylvania,Glassport,Glassport High Street,13.42,54,PM2.5,22.33,,,,
USA,Pennsylvania,Glassport,Glassport High Street,5.75,24,PM2.5,7.96,,,,
USA,Pennsylvania,Glassport,Glassport High Street,8.74,36,PM2.5,12.54,,,,
USA,Pennsylvania,Glassport,Glassport High Street,4.78,20,PM2.5,4.59,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.82,36,PM2.5,,,,22,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.91,61,PM2.5,,,,32.95,
USA,Pennsylvania,Glassport,Glassport High Street,11.05,46,PM2.5,20.71,,,,
USA,Pennsylvania,Glassport,Glassport High Street,7.48,31,PM2.5,10.46,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.64,36,PM2.5,,,,17.53,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.29,34,PM2.5,,,,17.51,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),11.9,49,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),8.42,35,PM2.5,,,,4.13,
USA,Pennsylvania,Glassport,Glassport High Street,9.33,39,PM2.5,14.46,,,,
USA,Pennsylvania,Millvale,Manchester,9.94,41,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,6.42,27,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,8.05,33,PM2.5,17.18,,,,
USA,Pennsylvania,Millvale,Manchester,7.02,29,PM2.5,9.73,,,,
USA,Pennsylvania,Millvale,Manchester,8.93,37,PM2.5,17.47,,,,
USA,Pennsylvania,Millvale,Manchester,12.6,52,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,12.48,52,PM2.5,17.29,,,,
USA,Pennsylvania,Millvale,Manchester,7.65,32,PM2.5,20.05,,,,
USA,Pennsylvania,Millvale,Manchester,4.61,19,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,9.78,40,PM2.5,16.06,,,,
USA,Pennsylvania,Millvale,Manchester,5.78,24,PM2.5,12.04,,,,
USA,Pennsylvania,Glassport,Glassport High Street,4.5,19,PM2.5,5.83,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.29,43,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),10.96,45,PM2.5,,,,11.71,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.21,60,PM2.5,,,,20.45,
USA,Pennsylvania,Glassport,Glassport High Street,8,33,PM2.5,12.04,,,,
USA,Pennsylvania,Glassport,Glassport High Street,9.82,41,PM2.5,16.29,,,,
USA,Pennsylvania,Glassport,Glassport High Street,12.05,50,PM2.5,21.38,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),16.25,60,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),15.13,57,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),19.71,67,PM2.5,,,,25.36,
USA,Pennsylvania,Millvale,Manchester,4.2,17,PM2.5,9.56,,,,
USA,Pennsylvania,Millvale,Manchester,13.04,53,PM2.5,,,,,
USA,Pennsylvania,Millvale,Manchester,7.09,29,PM2.5,13.63,,,,
